"id","inoc","n_trt","p_trt","ind","block","machine","date_only","A","Ci","Ca","gsw","Tleaf","Vcmax","Jmax","Rd","TPU","Ci_Ca","iwue","l","tla_cm2","chl_area_cm2","focal_area_cm2","pfraction_area_cm2"
"YI_210N_7.5P_B2_097","YI",210,7.5,"097","B2","stan","2026-04-23",22.242834197465,299.064675268062,393.952566666667,0.446722742201561,24.9898766666667,"89.4177936054753","155.342899390507","0.357754111950706","9.65116729616938",0.75913879124719,49.791139103075,0.181726859188863,1110.023,169.099,186.063,177.581
"YI_210N_7.5P_B3_098","YI",210,7.5,"098","B3","ozzie","2026-04-22",24.1365082575737,280.907283716581,387.663375,0.42757458405446,24.99505625,"103.38448699033","172.929600657477","1.2056696717916","9.47234943426127",0.724616514821863,56.4498198856913,0.231760185113241,571.419,41.599,50.587,46.093
"YI_210N_7.5P_B4_099","YI",210,7.5,"099","B4","gibson","2026-04-22",14.018662170576,296.142578931849,401.0704,0.247956159683191,24.99752,"60.1541052261752","100.44414312809","1.43674217170591","6.85427048938597",0.738380541001901,56.5368579207202,0.233012434926301,499.958,35.179,43.193,39.186
"YI_210N_7.5P_B1_100","YI",210,7.5,"100","B1","ozzie","2026-04-23",12.9931153096624,327.46822183117,401.4608125,0.350026405719124,24.9805125,"44.6570155733105","70.7713638291747","-0.667235459504661",NA,0.815691623279345,37.1203860547843,0.0434833997925216,1302.4725,242.925,279.39,261.1575
"YI_210N_15P_B2_101","YI",210,15,"101","B2","ozzie","2026-04-23",13.5505050769919,276.785711806611,401.970625,0.196181985676319,24.9824,"58.7349601982371","94.3664022377209","0.404154657223148","5.5711042943557",0.68857198658885,69.0710975846118,0.241456020947753,1510.6735,245.589,293.32,269.4545
"YI_210N_15P_B3_102","YI",210,15,"102","B3","ozzie","2026-04-22",18.7736694799793,310.477741321873,393.9474,0.441065310737582,25.0022133333333,"71.833532386738","121.831601805965","0.205326233632366","7.75862308068417",0.788119787874911,42.5643754404185,0.139598898697821,332.5465,27.906,30.185,29.0455
"YI_210N_15P_B4_103","YI",210,15,"103","B4","ozzie","2026-04-24",14.3117160117951,327.981955432097,399.555133333333,0.401444043888859,25.0154066666667,"49.5920239302969","81.5754291446001","-0.824604841047999","5.2340175543062",0.820867830418975,35.6505874969648,0.0491105222062346,562.152,48.719,64.249,56.484
"YI_210N_15P_B1_104","YI",210,15,"104","B1","stan","2026-04-22",12.9612347739546,339.577858730394,401.308483870968,0.429337036787881,24.9892677419355,"43.4919578675142","75.870463846961","-0.544082949860496",NA,0.846176625659324,30.188951018354,0.0197148554350526,556.8975,38.152,45.893,42.0225
"YI_210N_15P_B2_105","YI",210,15,"105","B2","gibson","2026-04-22",17.7773066746755,318.578673170418,394.9144375,0.465799656302198,25.00454375,"79.6961508221037","143.911481711488","3.29683865642156","8.79789895353198",0.806703029616175,38.1651348045266,0.265531495249997,682.2675,43.807,59.318,51.5625
"YI_210N_31P_B3_106","YI",210,31,"106","B3","ozzie","2026-04-24",15.3481033863972,320.19039868413,398.387066666667,0.388074881046076,25.0115733333333,"56.4163798288701","94.0485023679433","-0.265038805579579","6.15115363686241",0.803716850959008,39.549334770201,0.103827094368326,607.0405,37.786,41.841,39.8135
"YI_210N_31P_B4_107","YI",210,31,"107","B4","albert","2026-04-24",16.377803434563,311.373361564268,398.116677419355,0.364359765340068,25.0219870967742,"63.0001172321563","105.162637146925","0.13257457373088","6.86670363664176",0.782115844989542,44.9495388693016,0.14306151691565,362.514,28.664,34.212,31.438
"YI_210N_31P_B1_108","YI",210,31,"108","B1","gibson","2026-04-22",13.1081951138406,338.28789070369,400.6404375,0.438447760250118,24.98068125,"57.7106788321145","105.294349715678","2.98902841507943","6.62853255431203",0.844367814728362,29.8968230704677,0.253275550357265,521.64,27.558,32.722,30.14
"YI_210N_31P_B2_109","YI",210,31,"109","B2","albert","2026-04-23",23.2273670023722,304.119884433376,391.732966666667,0.517501904971706,24.9794666666667,"94.2653182377747","161.848401552544","1.28462116993318","9.34873970194288",0.77634488366193,44.883635749403,0.189995245436941,922.149,158.547,195.599,177.073
"YI_210N_31P_B3_110","YI",210,31,"110","B3","gibson","2026-04-23",18.2205024767867,307.205095963364,394.9500625,0.403845230679343,25.012875,"78.1016298149494","136.700295475434","2.29211304268708","7.97423744058512",0.777832756928261,45.1175378402672,0.23143751199509,531.922,46.346,61.742,54.044
"YI_210N_62P_B4_111","YI",210,62,"111","B4","albert","2026-04-23",13.4441922976729,296.264631224495,403.605,0.231891787091113,25.0235,"55.5040989120588","92.8530098898212","1.25502634700451",NA,0.734045988589077,57.9761468326196,0.201476703754992,597.0105,52.374,67.153,59.7635
"YI_210N_62P_B1_112","YI",210,62,"112","B1","gibson","2026-04-24",13.9588774592446,315.834476162489,400.368066666667,0.318972550002244,24.9903866666667,"59.472775635962","104.647761051535","1.66509736998413","5.86200436652476",0.788860307446653,43.7620022762034,0.227890767886245,824.706,60.675,67.349,64.012
"YI_210N_62P_B2_113","YI",210,62,"113","B2","ozzie","2026-04-23",16.6299112600061,292.754487385765,401.258666666667,0.284498754973743,25.0031266666667,"73.3083005257176","127.516407580479","1.88109748725563","7.72492777547446",0.729590440544831,58.4533709525053,0.253136077212071,665.357,32.622,36.416,34.519
"YI_210N_62P_B3_114","YI",210,62,"114","B3","stan","2026-04-22",16.5526110657469,310.472464183541,397.272903225806,0.365174078003773,25.0088322580645,"67.1459311372327","123.06116128161","1.19452356434463",NA,0.781509289112203,45.328001254174,0.188082311759822,416.001,26.65,32.564,29.607
"YI_210N_62P_B4_115","YI",210,62,"115","B4","albert","2021-07-22",14.24525937,308.5282505,400.371,0.295485251,25.02691935,"57.3621257328206","98.5897038464452","1.1045887687895",NA,0.770605889287686,48.209713756576,0.181121809368136,294.751,20.921,29.133,25.027
"YI_210N_93P_B1_116","YI",210,93,"116","B1","ozzie","2026-04-23",11.5358119998494,293.364415511814,406.9825625,0.185488453139002,24.97585625,"48.5346407534978","84.9384848272794","0.651451957803697",NA,0.720827972849117,62.191537018235,0.218850028796613,829.8595,164.053,164.52,164.2865
"YI_210N_93P_B2_117","YI",210,93,"117","B2","ozzie","2026-04-22",12.5195916394488,297.896636139526,403.971733333333,0.218225955275988,24.9921,"47.9184339786491","78.2359055408985","-0.212491911249611","5.44912288552289",0.737419506264613,57.3698560449208,0.140428170728791,526.4175,35.846,47.399,41.6225
"YI_210N_93P_B3_118","YI",210,93,"118","B3","albert","2026-04-24",16.9288234544467,314.690304089054,397.176709677419,0.401270816158771,25.010764516129,"65.3457235044224","113.831512834351","0.162134511743565","7.91170633983228",0.792318120427154,42.1880255745996,0.14664613889606,143.0705,13.745,20.302,17.0235
"YI_210N_93P_B4_119","YI",210,93,"119","B4","ozzie","2026-04-23",17.3301244790278,323.553645222797,399.60825,0.453923286616278,25.02835,"65.7429714825713","112.00533285901","0.549603628520731","6.95479238149247",0.809677090557557,38.1785314611492,0.130705749599862,530.95,45.426,63.134,54.28
"YI_210N_93P_B4_120","YI",210,93,"120","B4","stan","2026-04-22",16.0371927486701,291.865601570677,398.550064516129,0.276911172979041,25.0008387096774,"74.3919525072316","135.908381374939","2.71052969173216",NA,0.732318540520184,57.9145744685568,0.290352390242338,376.912,20.872,30.096,25.484
